id,place_id,segmento,nome_empresa,categoria,endereco,cidade,estado,cep,telefone,whatsapp,email,website,horario_funcionamento,avaliacao,total_avaliacoes,url,source_file,created_at
17a94d9f-2478-4099-90ff-56159ca7e973,0x94b0a609735ae797:0x4d29452b0caf6fb,auto peças,MERCADO Auto Center e Acessórios,N/A,"Av. Brasil, 1933 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,N/A,N/A,N/A,N/A,N/A,"5,0",1,https://www.google.com/maps/place/MERCADO+Auto+Center+e+Acess%C3%B3rios/data=!4m7!3m6!1s0x94b0a609735ae797:0x4d29452b0caf6fb!8m2!3d-20.5258476!4d-47.3734423!16s%2Fg%2F11xsfr03mb!19sChIJl-dacwmmsJQR-_bKsFKU0gQ?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
ecd66789-49b9-4e8f-97a2-dacc62ed5066,0x94b0a6091186fa6b:0x42402bd6f5e401cf,auto peças,Talcar Auto Acessórios,Loja de acessórios automotivos,"Av. Brasil, 1900 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3712-7100,N/A,N/A,https://www.jracessoriosautomotivos.com.br/,N/A,"4,0",24,https://www.google.com/maps/place/Talcar+Auto+Acess%C3%B3rios/data=!4m7!3m6!1s0x94b0a6091186fa6b:0x42402bd6f5e401cf!8m2!3d-20.5263232!4d-47.3738409!16s%2Fg%2F11g6ymyr59!19sChIJa_qGEQmmsJQRzwHk9dYrQEI?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
036ee9d3-7578-46d8-9353-b003876dc320,0x94b0a70896912aa3:0x815d423401f6dafe,auto peças,Roni Motos,Oficina mecânica de motos,"Av. Aparecida Silva Mathes, 770 - Jardim Tropical II, Franca - SP, 14407-210",Franca,SP,14407-210,(16) 99454-3310,N/A,N/A,N/A,N/A,"4,3",7,https://www.google.com/maps/place/Roni+Motos/data=!4m7!3m6!1s0x94b0a70896912aa3:0x815d423401f6dafe!8m2!3d-20.5115967!4d-47.4204797!16s%2Fg%2F11qg2d3sjb!19sChIJoyqRlginsJQR_tr2ATRCXYE?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
054aa649-f4e2-4fcc-9fec-494a35492152,0x94ccc3126e77d6e5:0xf43d20209a5e6e08,auto peças,UNIÃO AUTOPEÇAS,Loja de autopeças,"Av. Sólon Pereira, 679, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/UNI%C3%83O+AUTOPE%C3%87AS/data=!4m7!3m6!1s0x94ccc3126e77d6e5:0xf43d20209a5e6e08!8m2!3d-22.8450861!4d-45.2463255!16s%2Fg%2F11l1ngbdy6!19sChIJ5dZ3bhLDzJQRCG5emiAgPfQ?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
29ec63b3-5323-47e0-b99e-72d6a6d35223,0x94b0a60952b0ad3f:0x74729bbae2d97329,auto peças,Museu som e acessórios,Loja de som para carros,"Av. Brasil, 1719 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 99199-9051,N/A,N/A,N/A,N/A,"4,4",9,https://www.google.com/maps/place/Museu+som+e+acess%C3%B3rios/data=!4m7!3m6!1s0x94b0a60952b0ad3f:0x74729bbae2d97329!8m2!3d-20.5259215!4d-47.3755101!16s%2Fg%2F11byx0dt94!19sChIJP62wUgmmsJQRKXPZ4rqbcnQ?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
e8c4a393-1ce3-49d0-8755-622e2332a322,0x94b0a60e75255903:0x2ea3ca0bd12efd80,auto peças,Som & Cia,Loja de autopeças,"Av. Brasil, 1328 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3727-7365,N/A,N/A,N/A,N/A,"3,8",39,https://www.google.com/maps/place/Som+%26+Cia/data=!4m7!3m6!1s0x94b0a60e75255903:0x2ea3ca0bd12efd80!8m2!3d-20.526547!4d-47.379184!16s%2Fg%2F11bxc7ghk8!19sChIJA1kldQ6msJQRgP0u0QvKoy4?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
e24cfe63-a13e-4a6c-9a84-fda199f52fce,0x94b0a5e2c62a65d7:0x10cf327391407bc9,auto peças,GS Autopeças,Loja de autopeças,"Av. Adhemar Pereira de Barros, 1522 - Prolongamento Vila Aparecida II, Franca - SP, 14403-510",Franca,SP,14403-510,(16) 3402-7279,N/A,N/A,N/A,N/A,"5,0",20,https://www.google.com/maps/place/GS+Autope%C3%A7as/data=!4m7!3m6!1s0x94b0a5e2c62a65d7:0x10cf327391407bc9!8m2!3d-20.5276161!4d-47.3692672!16s%2Fg%2F11bxc40rhq!19sChIJ12UqxuKlsJQRyXtAkXMyzxA?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
e7668a30-21cd-432d-822c-f85730494487,0x94b0a5e306d22935:0x134b99f60a658133,auto peças,JR Autopeças & Baterias,Loja de autopeças,"Av. Brasil, 2216 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3712-7000,N/A,N/A,N/A,N/A,"4,5",576,https://www.google.com/maps/place/JR+Autope%C3%A7as+%26+Baterias/data=!4m7!3m6!1s0x94b0a5e306d22935:0x134b99f60a658133!8m2!3d-20.5259428!4d-47.3708275!16s%2Fg%2F1ptx8fym7!19sChIJNSnSBuOlsJQRM4FlCvaZSxM?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
1f2b9752-9d44-4736-9b5e-d4f2986057c2,0x94ccc5d755c1f57d:0x93a0d9153dfd86de,auto peças,Lima auto peças diesel,Loja,"R. Minervina Rosa, 189 - Vila Mariana, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 98266-6088,N/A,N/A,N/A,N/A,"4,3",4,https://www.google.com/maps/place/Lima+auto+pe%C3%A7as+diesel/data=!4m7!3m6!1s0x94ccc5d755c1f57d:0x93a0d9153dfd86de!8m2!3d-22.8294908!4d-45.2182876!16s%2Fg%2F11swpmlr07!19sChIJffXBVdfFzJQR3ob9PRXZoJM?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
efef1797-8c8a-4a68-851f-3e3239aa0f4a,0x94b0a74b54e3cbe9:0x830ec3b908a4e3a4,auto peças,São Paulo Auto Peças,Loja de autopeças,"R. São Paulo, 1453 - Jardim Seminario, Franca - SP, 14401-390",Franca,SP,14401-390,(16) 3702-3060,N/A,N/A,N/A,N/A,"4,4",8,https://www.google.com/maps/place/S%C3%A3o+Paulo+Auto+Pe%C3%A7as/data=!4m7!3m6!1s0x94b0a74b54e3cbe9:0x830ec3b908a4e3a4!8m2!3d-20.5272495!4d-47.377918!16s%2Fg%2F11g3_7hmm0!19sChIJ6cvjVEunsJQRpOOkCLnDDoM?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
31789ff6-f453-40e4-a38a-6123f6c0e86c,0x94ccc35e554d0bd5:0x376b227d99929127,auto peças,LBUS Parts,Loja de autopeças,"Tv. Luiz Butignon, 58, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 3105-6106,N/A,N/A,http://lbus.com.br/,N/A,"4,7",23,https://www.google.com/maps/place/LBUS+Parts/data=!4m7!3m6!1s0x94ccc35e554d0bd5:0x376b227d99929127!8m2!3d-22.8491124!4d-45.2266906!16s%2Fg%2F11hc_0z23s!19sChIJ1QtNVV7DzJQRJ5GSmX0iazc?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
6a53faa3-dacf-4eb6-9d93-fd2a8483758d,0x94ccc483418cecbd:0x924d10800fee6b71,auto peças,Auto Center Avendia,Loja,"928,, Av. Padroeira do Brasil, 824, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 3105-8111,N/A,N/A,N/A,N/A,"4,0",2,https://www.google.com/maps/place/Auto+Center+Avendia/data=!4m7!3m6!1s0x94ccc483418cecbd:0x924d10800fee6b71!8m2!3d-22.8350637!4d-45.2205288!16s%2Fg%2F11bx1j5900!19sChIJveyMQYPEzJQRcWvuD4AQTZI?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
83635839-aa5a-44ba-b337-5f3990735b85,0x94b0a609d0fcbb0f:0xc2d803a962ef794b,auto peças,GENERAL MOTOS,Loja de peças para motocicletas,"Av. Brasil, 2180 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3406-7767,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/GENERAL+MOTOS/data=!4m7!3m6!1s0x94b0a609d0fcbb0f:0xc2d803a962ef794b!8m2!3d-20.5260362!4d-47.3711849!16s%2Fg%2F11xkvgsrc0!19sChIJD7v80AmmsJQRS3nvYqkD2MI?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
adc61b82-82eb-4456-985e-d72bb0a462c4,0x94ccc3387b2f53d7:0x2f091383869a43b4,auto peças,Loja Rosa de Ouro,Loja de acessórios para caminhões,"Rodovia Presidente Dutra, R. Santa Rita, s/n - Km 73 - Santa Rita, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 99203-4588,(12) 99203-4588,N/A,https://www.instagram.com/grupo.batocki/,N/A,"5,0",8,https://www.google.com/maps/place/Loja+Rosa+de+Ouro/data=!4m7!3m6!1s0x94ccc3387b2f53d7:0x2f091383869a43b4!8m2!3d-22.8623118!4d-45.2373658!16s%2Fg%2F11s4v88vv6!19sChIJ11MvezjDzJQRtEOahoMTCS8?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
c4253403-c9d1-44b6-b28f-05509d594748,0x94b0a7126475d6c7:0x79de2d1579d483d2,auto peças,Sucatas Brasil,Ferro velho,"Av. Brasil, 1820 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3725-6677,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/Sucatas+Brasil/data=!4m7!3m6!1s0x94b0a7126475d6c7:0x79de2d1579d483d2!8m2!3d-20.5261566!4d-47.3744727!16s%2Fg%2F11tp7dvsx8!19sChIJx9Z1ZBKnsJQR0oPUeRUt3nk?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
b1b1e538-127f-4ad6-9976-f36d26a4f63a,0x94b0a60947357c47:0x4fa1c55ab72fb21,auto peças,Tupacar,Loja de peças automotivas usadas,"Av. Brasil, 1810 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3725-5392,N/A,N/A,N/A,N/A,"4,3",6,https://www.google.com/maps/place/Tupacar/data=!4m7!3m6!1s0x94b0a60947357c47:0x4fa1c55ab72fb21!8m2!3d-20.5261792!4d-47.374641!16s%2Fg%2F11bzwlshgc!19sChIJR3w1RwmmsJQRIftyq1Uc-gQ?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
d174423f-b2d4-447e-ba48-bad0cde14764,0x94b0a60a1b6b1dc3:0x78c6372b6326e5d1,auto peças,ADRIPEL DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS,Loja de autopeças,"Rua Espirito Santo, 2118 - Vila Aparecida, Franca - SP, 14400-000",Franca,SP,14400-000,(16) 3701-1555,N/A,N/A,http://www.franpecas.com.br/,N/A,"4,5",129,https://www.google.com/maps/place/ADRIPEL+DISTRIBUIDORA+DE+PE%C3%87AS+AUTOMOTIVAS/data=!4m7!3m6!1s0x94b0a60a1b6b1dc3:0x78c6372b6326e5d1!8m2!3d-20.5238723!4d-47.3711999!16s%2Fg%2F11cn7f151q!19sChIJwx1rGwqmsJQR0eUmYys3xng?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
863909b5-2af4-4296-b40c-623469a8a483,0x94b0a7390c5dd9e5:0x4935dc9a91ee0c4,auto peças,Brasil Auto Peças Usadas,Loja de peças automotivas usadas,"Av. Brasil, 1760 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3725-3452,N/A,N/A,N/A,N/A,"4,5",18,https://www.google.com/maps/place/Brasil+Auto+Pe%C3%A7as+Usadas/data=!4m7!3m6!1s0x94b0a7390c5dd9e5:0x4935dc9a91ee0c4!8m2!3d-20.5262208!4d-47.3750998!16s%2Fg%2F11s6j0zq5_!19sChIJ5dldDDmnsJQRxOAeqcldkwQ?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
0bedc5f9-b703-455e-8b24-fdcf6b014440,0x94b0a7081be432f9:0xd53d8217d540fa38,auto peças,Palio Auto Peças,Loja de peças automotivas usadas,"R. São Paulo, n1775 - Vila Aparecida, Franca - SP, 14401-248",Franca,SP,14401-248,(16) 3727-6768,N/A,N/A,N/A,N/A,"4,8",42,https://www.google.com/maps/place/Palio+Auto+Pe%C3%A7as/data=!4m7!3m6!1s0x94b0a7081be432f9:0xd53d8217d540fa38!8m2!3d-20.5270251!4d-47.3745328!16s%2Fg%2F11j6hz6kns!19sChIJ-TLkGwinsJQROPpA1ReCPdU?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
47326d35-4180-4d56-a122-a72922d6087d,0x94b0a6145b238a6d:0x8b2641618fa476a1,auto peças,MAURICAR AUTO PEÇAS,Loja de peças automotivas usadas,"Av. Brasil, 501 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3702-8264,N/A,N/A,N/A,N/A,"4,0",11,https://www.google.com/maps/place/MAURICAR+AUTO+PE%C3%87AS/data=!4m7!3m6!1s0x94b0a6145b238a6d:0x8b2641618fa476a1!8m2!3d-20.5268532!4d-47.3870515!16s%2Fg%2F11bzwltvb2!19sChIJbYojWxSmsJQRoXakj2FBJos?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
eca03b8c-eff7-4a22-b782-4b4b42c7c302,0x94b0a7e04948f001:0xe1e640c35016e28b,auto peças,Zoi auto peças 2,Loja de peças automotivas usadas,"Av: Brasil, 1790 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3720-6565,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/Zoi+auto+pe%C3%A7as+2/data=!4m7!3m6!1s0x94b0a7e04948f001:0xe1e640c35016e28b!8m2!3d-20.5261865!4d-47.3748067!16s%2Fg%2F11hpsyd6hk!19sChIJAfBISeCnsJQRi-IWUMNA5uE?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
a1fd0a29-72f8-4fd1-96c2-8b5fcbde982c,0x94b0a60d8b4d8aa1:0x49b10ed5660e22b5,auto peças,Elite Car Som e Acessórios,Loja de som para carros,"R. Minas Gerais, 1230 - Vila Aparecida, Franca - SP, 14401-229",Franca,SP,14401-229,(16) 99239-2119,N/A,N/A,N/A,N/A,"4,9",48,https://www.google.com/maps/place/Elite+Car+Som+e+Acess%C3%B3rios/data=!4m7!3m6!1s0x94b0a60d8b4d8aa1:0x49b10ed5660e22b5!8m2!3d-20.525496!4d-47.3801131!16s%2Fg%2F11bxf3jj2v!19sChIJoYpNiw2msJQRtSIOZtUOsUk?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
90306fa4-e33c-4c97-811f-08f9a67db030,0x94ccc312e826ee77:0x4620c026cb10598a,auto peças,Caetano Acessorios,Loja de autopeças,"Av. Sólon Pereira, 465 - jardim paraiba, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 3105-2535,N/A,N/A,N/A,N/A,"4,4",36,https://www.google.com/maps/place/Caetano+Acessorios/data=!4m7!3m6!1s0x94ccc312e826ee77:0x4620c026cb10598a!8m2!3d-22.845335!4d-45.2442879!16s%2Fg%2F11f1mvtj0s!19sChIJd-4m6BLDzJQRilkQyybAIEY?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
ba59ebb7-998c-4f7c-8d29-df6dacb3658b,0x94b0a609c8d1116f:0x11ce2a336833c10d,auto peças,R1 Moto Peças Usadas,Loja de peças para motocicletas,"Av. Brasil, 2102 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3402-8977,N/A,N/A,N/A,N/A,"4,3",29,https://www.google.com/maps/place/R1+Moto+Pe%C3%A7as+Usadas/data=!4m7!3m6!1s0x94b0a609c8d1116f:0x11ce2a336833c10d!8m2!3d-20.5259722!4d-47.3716976!16s%2Fg%2F11bx1ym_pp!19sChIJbxHRyAmmsJQRDcEzaDMqzhE?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
49e164ec-c953-4d21-bbad-0a9fae6abeef,0x94b0a6094b9deae9:0xb8bdd48c1920d4af,auto peças,JC Auto Pecas,Loja de autopeças,"Av. Brasil, 1752 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/JC+Auto+Pecas/data=!4m7!3m6!1s0x94b0a6094b9deae9:0xb8bdd48c1920d4af!8m2!3d-20.5262349!4d-47.3753936!16s%2Fg%2F11xsdqb1m4!19sChIJ6eqdSwmmsJQRr9QgGYzUvbg?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
60983886-07ef-43b2-8cef-9b530125b192,0x94b0a9d5bd21b3bb:0x1c98ee1b1355c667,auto peças,Lemos Distribuidora de Moto Peças,Loja de peças para motocicletas,"R. Minas Gerais, 2218 - Vila Aparecida, Franca - SP, 14401-229",Franca,SP,14401-229,(16) 99202-0282,N/A,N/A,N/A,N/A,"5,0",1,https://www.google.com/maps/place/Lemos+Distribuidora+de+Moto+Pe%C3%A7as/data=!4m7!3m6!1s0x94b0a9d5bd21b3bb:0x1c98ee1b1355c667!8m2!3d-20.5247818!4d-47.3705243!16s%2Fg%2F11tjw7wj9y!19sChIJu7MhvdWpsJQRZ8ZVExvumBw?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
4ccc2eea-5462-481e-a1de-91c2b44d1a0a,0x94b0a648ee8c8367:0x96a6f7347cbe024b,auto peças,Solimar Retrovisores,Loja de autopeças,"Av. Reinaldo Chioca, 1562 - Parque Progresso, Franca - SP, 14403-085",Franca,SP,14403-085,(16) 99202-4216,N/A,N/A,N/A,N/A,"4,8",125,https://www.google.com/maps/place/Solimar+Retrovisores/data=!4m7!3m6!1s0x94b0a648ee8c8367:0x96a6f7347cbe024b!8m2!3d-20.5640323!4d-47.3947671!16s%2Fg%2F11b6bjhjbg!19sChIJZ4OM7kimsJQRSwK-fDT3ppY?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
64b47676-f5b9-49cc-907a-11e7a11ce6c3,0x94b0a5f89578ce7b:0x9afcba20afc8531c,auto peças,Gobicar Autopeças Loja 2,Loja de autopeças,"Av. Brasil, 2014 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3712-6730,N/A,N/A,N/A,N/A,"4,4",20,https://www.google.com/maps/place/Gobicar+Autope%C3%A7as+Loja+2/data=!4m7!3m6!1s0x94b0a5f89578ce7b:0x9afcba20afc8531c!8m2!3d-20.5260293!4d-47.3725854!16s%2Fg%2F11bx1zcdrr!19sChIJe854lfilsJQRHFPIryC6_Jo?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
d2b206f5-09fc-4346-9f26-0588ad323c13,0x94b0a797a57e9b75:0x2e178058b6b926a5,auto peças,Forte Pneus e Amortecedores Franca,Oficina mecânica,"Av. Brasil, 1083 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 99757-7588,N/A,N/A,N/A,N/A,"4,8",784,https://www.google.com/maps/place/Forte+Pneus+e+Amortecedores+Franca/data=!4m7!3m6!1s0x94b0a797a57e9b75:0x2e178058b6b926a5!8m2!3d-20.5264727!4d-47.3814864!16s%2Fg%2F11vszkzjny!19sChIJdZt-pZensJQRpSa5tliAFy4?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
4ac1eed3-542f-441b-b9e9-1e75b5c242bb,0x94b0a614767c16d5:0x37556769fb1fe3ac,auto peças,Martelinho - Funilaria Pintura Martelinho de Ouro - Centro ESTÉTICO Automotivo,Serviços de usinagem automotiva,"Av. Brasil, 627 - Vila Aparecida, Franca - SP, 14401-234",Franca,SP,14401-234,(16) 3722-8401,N/A,N/A,N/A,N/A,"4,7",198,https://www.google.com/maps/place/Martelinho+-+Funilaria+Pintura+Martelinho+de+Ouro+-+Centro+EST%C3%89TICO+Automotivo/data=!4m7!3m6!1s0x94b0a614767c16d5:0x37556769fb1fe3ac!8m2!3d-20.5267805!4d-47.3860171!16s%2Fg%2F11h0_5_sy!19sChIJ1RZ8dhSmsJQRrOMf-2lnVTc?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
c8ba5b84-afae-4878-afb7-523ef2a302a5,0x94b0a6090b7f3c81:0xa009a51d17eb68c0,auto peças,Geovane Auto Peças,Loja de autopeças,"Av. Brasil, 1830 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3727-1999,N/A,N/A,N/A,N/A,"4,0",121,https://www.google.com/maps/place/Geovane+Auto+Pe%C3%A7as/data=!4m7!3m6!1s0x94b0a6090b7f3c81:0xa009a51d17eb68c0!8m2!3d-20.5262312!4d-47.374172!16s%2Fg%2F11b6hr1wk3!19sChIJgTx_CwmmsJQRwGjrFx2lCaA?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
9a5ef89f-5e64-4575-a4f9-8b0e39225bf9,0x94b0a768dd548517:0x9a8e36ae3a8148a,auto peças,Só Câmbio e Embreagem - Oficina especializada em Câmbios Manuais e troca de Embreagens,Oficina mecânica,"Rua Espirito Santo, 531 - Vila Aparecida, Franca - SP, 14401-226",Franca,SP,14401-226,(16) 99316-6745,N/A,N/A,https://instagram.com/so_cambio?igshid=zba33l92ub80,N/A,"4,9",24,https://www.google.com/maps/place/S%C3%B3+C%C3%A2mbio+e+Embreagem+-+Oficina+especializada+em+C%C3%A2mbios+Manuais+e+troca+de+Embreagens/data=!4m7!3m6!1s0x94b0a768dd548517:0x9a8e36ae3a8148a!8m2!3d-20.524745!4d-47.3868355!16s%2Fg%2F11n393c7yk!19sChIJF4VU3WinsJQRihSo42rjqAk?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
fbde6a6a-ba38-44be-85b9-a82491a50ed2,0x94b0a6145b352431:0x7c9422b5844c360d,auto peças,"DPaschoal - Pneus, Peças, Troca de Óleo e Serviços Automotivos",Comércio de Pneu,"Av. Brasil, 566 - Cidade Nova, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 2104-4350,N/A,N/A,https://www.dpaschoal.com.br/,N/A,"4,5",251,"https://www.google.com/maps/place/DPaschoal+-+Pneus,+Pe%C3%A7as,+Troca+de+%C3%93leo+e+Servi%C3%A7os+Automotivos/data=!4m7!3m6!1s0x94b0a6145b352431:0x7c9422b5844c360d!8m2!3d-20.5270505!4d-47.3864584!16s%2Fg%2F1hf0838qr!19sChIJMSQ1WxSmsJQRDTZMhLUilHw?authuser=0&hl=pt-BR&rclk=1",,2026-03-19T07:58:52.033132+00:00
06409ea9-cf53-45f5-9dce-7e112ffd6e18,0x94b0a609a4312181:0x2e86b6ec4fb40fe8,auto peças,Rh Auto Peças,Loja de autopeças,"Av. Brasil, 2004 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 3432-7880,N/A,N/A,N/A,Fechado · Abre ter. às 08:00·Outros horários,"4,7",46,https://www.google.com/maps/place/Rh+Auto+Pe%C3%A7as/data=!4m7!3m6!1s0x94b0a609a4312181:0x2e86b6ec4fb40fe8!8m2!3d-20.5261007!4d-47.37268!16s%2Fg%2F11bx1yg3dn!19sChIJgSExpAmmsJQR6A-0T-y2hi4?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
bfe5f09d-7018-4654-8a09-c669eb5cc066,0x94ccc4859a64aae3:0xe793a7bb53294ff4,auto peças,Doni Acessórios,Loja,"Av. Padroeira do Brasil, Aparecida - SP, 12570-000",Aparecida,SP,12570-000,(12) 3105-2206,N/A,N/A,N/A,N/A,"4,2",17,https://www.google.com/maps/place/Doni+Acess%C3%B3rios/data=!4m7!3m6!1s0x94ccc4859a64aae3:0xe793a7bb53294ff4!8m2!3d-22.830674!4d-45.2157464!16s%2Fg%2F11gcmsfnmn!19sChIJ46pkmoXEzJQR9E8pU7unk-c?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
493c9f34-2ce9-4dee-b81d-f4adee550f9b,0x94b0a6094902364b:0xf8b26e3b9db71f2d,auto peças,Coelho AUTO PEÇAS,Fornecedor de peças para carroceria,"Av. Brasil, 1760 - Vila Aparecida, Franca - SP, 14401-240",Franca,SP,14401-240,(16) 99630-2231,N/A,N/A,N/A,N/A,N/A,N/A,https://www.google.com/maps/place/Coelho+AUTO+PE%C3%87AS/data=!4m7!3m6!1s0x94b0a6094902364b:0xf8b26e3b9db71f2d!8m2!3d-20.5262208!4d-47.3750998!16s%2Fg%2F11vrl94d1k!19sChIJSzYCSQmmsJQRLR-3nTtusvg?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
223c0eec-7ebe-49fc-b2b9-38e613181b8c,0x94ccc48362f37703:0x797092aed0619fd3,auto peças,Benil Auto Peças e Baterias,Loja de autopeças,"tel/watts - Av. Padroeira do Brasil, 967 - 12) 3105-4667 - Aroeira, Aparecida - SP, 12573-276",Aparecida,SP,12573-276,(12) 3105-4667,N/A,N/A,https://www.facebook.com/profile.php?id=100008209871916,N/A,"4,3",203,https://www.google.com/maps/place/Benil+Auto+Pe%C3%A7as+e+Baterias/data=!4m7!3m6!1s0x94ccc48362f37703:0x797092aed0619fd3!8m2!3d-22.8310571!4d-45.2167262!16s%2Fg%2F1ptwlkwj4!19sChIJA3fzYoPEzJQR059h0K6ScHk?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
5d64dd19-bd92-426b-92c3-1e76e199771d,0x94b0a523cf305b3d:0x5c5a82a4a8bfe45f,auto peças,Império Motos,Oficina mecânica de motos,"Av. Adhemar Pereira de Barros, 1930 - Jardim Brasilandia, Franca - SP, 14401-424",Franca,SP,14401-424,(16) 3712-1363,N/A,N/A,https://imperiomotosfranca.com.br/,N/A,"4,5",50,https://www.google.com/maps/place/Imp%C3%A9rio+Motos/data=!4m7!3m6!1s0x94b0a523cf305b3d:0x5c5a82a4a8bfe45f!8m2!3d-20.5322675!4d-47.366659!16s%2Fg%2F11nxrrhn5m!19sChIJPVswzyOlsJQRX-S_qKSCWlw?authuser=0&hl=pt-BR&rclk=1,,2026-03-19T07:58:52.033132+00:00
